rowid, product_id, customer_id, price, quantity,timestamp
10550,7654,17154,3935,3, 2017-11-22 06:47:29
10551,6110,44778,2920,4, 2017-11-22 06:47:30
10552,8310,82982,2748,4, 2017-11-22 06:47:31
10553,7615,55714,155,1, 2017-11-22 06:47:32
10554,8833,12353,1839,4, 2017-11-22 06:47:33
10555,6006,67304,3779,3, 2017-11-22 06:47:34
10556,8503,25737,3280,2, 2017-11-22 06:47:35
10557,6340,24921,2732,2, 2017-11-22 06:47:36
10558,7949,40448,4503,5, 2017-11-22 06:47:37
10559,8727,3954,1902,2, 2017-11-22 06:47:38
10560,7322,82206,2434,4, 2017-11-22 06:47:39
10561,8737,40993,4474,4, 2017-11-22 06:47:40
10562,8868,82479,1141,2, 2017-11-22 06:47:41
10563,5986,59234,875,1, 2017-11-22 06:47:42
10564,8857,62671,324,1, 2017-11-22 06:47:43
10565,7080,10576,2762,1, 2017-11-22 06:47:44
10566,6733,47950,1643,5, 2017-11-22 06:47:45
10567,8311,8374,1998,4, 2017-11-22 06:47:46
10568,7719,54089,1636,5, 2017-11-22 06:47:47
10569,5738,29470,3819,1, 2017-11-22 06:47:48
10570,8725,744,2917,1, 2017-11-22 06:47:49
10571,5706,16207,3291,2, 2017-11-22 06:47:50
10572,6035,43506,2136,4, 2017-11-22 06:47:51
10573,8068,32262,1852,3, 2017-11-22 06:47:52
10574,8065,17137,3283,3, 2017-11-22 06:47:53
10575,7055,33988,3523,1, 2017-11-22 06:47:54
10576,6974,87866,673,3, 2017-11-22 06:47:55
10577,7053,41374,563,2, 2017-11-22 06:47:56
10578,5937,20523,4367,4, 2017-11-22 06:47:57
10579,6126,21151,1278,5, 2017-11-22 06:47:58
10580,5740,4856,343,3, 2017-11-22 06:47:59
10581,6635,3908,2538,4, 2017-11-22 06:48:00
10582,6722,84816,3003,1, 2017-11-22 06:48:01
10583,7617,46049,3834,5, 2017-11-22 06:48:02
10584,7889,18758,2628,1, 2017-11-22 06:48:03
10585,7546,69464,329,1, 2017-11-22 06:48:04
10586,6931,77560,4148,5, 2017-11-22 06:48:05
10587,6967,13339,552,5, 2017-11-22 06:48:06
10588,8362,6590,3810,5, 2017-11-22 06:48:07
10589,6518,80771,3017,3, 2017-11-22 06:48:08
10590,8274,27048,4818,4, 2017-11-22 06:48:09
10591,7025,73951,3172,1, 2017-11-22 06:48:10
10592,7134,2553,1650,5, 2017-11-22 06:48:11
10593,8587,89040,4444,5, 2017-11-22 06:48:12
10594,7264,24756,4968,1, 2017-11-22 06:48:13
10595,8128,77808,4027,2, 2017-11-22 06:48:14
10596,6660,80807,4498,4, 2017-11-22 06:48:15
10597,8538,27640,1747,1, 2017-11-22 06:48:16
10598,6635,63281,2538,4, 2017-11-22 06:48:17
10599,6849,61826,3027,4, 2017-11-22 06:48:18
10600,7950,65631,1076,4, 2017-11-22 06:48:19
10601,8247,6258,99,1, 2017-11-22 06:48:20
10602,8764,36023,522,1, 2017-11-22 06:48:21
10603,6727,60793,4579,5, 2017-11-22 06:48:22
10604,7328,67229,903,1, 2017-11-22 06:48:23
10605,6726,13092,4070,5, 2017-11-22 06:48:24
10606,6418,50957,3219,3, 2017-11-22 06:48:25
10607,7188,31583,957,3, 2017-11-22 06:48:26
10608,7566,21135,1527,3, 2017-11-22 06:48:27
10609,8269,62557,714,2, 2017-11-22 06:48:28
10610,6485,67501,1177,1, 2017-11-22 06:48:29
10611,5926,42754,1229,2, 2017-11-22 06:48:30
10612,8146,69077,530,2, 2017-11-22 06:48:31
10613,6172,69840,3974,3, 2017-11-22 06:48:32
10614,7925,31433,3955,3, 2017-11-22 06:48:33
10615,8072,68594,3774,2, 2017-11-22 06:48:34
10616,6864,33660,4968,4, 2017-11-22 06:48:35
10617,8322,47405,4731,5, 2017-11-22 06:48:36
10618,7009,85105,1270,5, 2017-11-22 06:48:37
10619,7566,69954,1527,4, 2017-11-22 06:48:38
10620,7171,33249,2149,2, 2017-11-22 06:48:39
10621,5601,24050,1044,4, 2017-11-22 06:48:40
10622,5742,36768,3371,4, 2017-11-22 06:48:41
10623,7441,23876,4427,3, 2017-11-22 06:48:42
10624,5731,1556,723,4, 2017-11-22 06:48:43
10625,5902,52675,2830,1, 2017-11-22 06:48:44
10626,7361,66119,2101,1, 2017-11-22 06:48:45
10627,6017,50373,4945,1, 2017-11-22 06:48:46
10628,7277,18869,4491,5, 2017-11-22 06:48:47
10629,6889,5022,4294,4, 2017-11-22 06:48:48
10630,7134,33914,1650,5, 2017-11-22 06:48:49
10631,8379,5711,3015,3, 2017-11-22 06:48:50
10632,6415,78350,4572,1, 2017-11-22 06:48:51
10633,6474,47247,1827,4, 2017-11-22 06:48:52
10634,6197,81352,2622,4, 2017-11-22 06:48:53
10635,6591,77709,3421,4, 2017-11-22 06:48:54
10636,6526,72640,3735,2, 2017-11-22 06:48:55
10637,6668,35276,4640,3, 2017-11-22 06:48:56
10638,6326,43382,4904,1, 2017-11-22 06:48:57
10639,7896,83420,1110,4, 2017-11-22 06:48:58
10640,8873,16743,1326,5, 2017-11-22 06:48:59
10641,8869,82307,328,1, 2017-11-22 06:49:00
10642,8103,80655,1974,4, 2017-11-22 06:49:01
10643,8257,84509,2615,4, 2017-11-22 06:49:02
10644,7826,72086,3200,2, 2017-11-22 06:49:03
10645,7687,24434,1154,2, 2017-11-22 06:49:04
10646,8812,11774,4363,1, 2017-11-22 06:49:05
10647,7097,49676,2433,3, 2017-11-22 06:49:06
10648,6223,18994,3081,4, 2017-11-22 06:49:07
10649,6592,7370,771,2, 2017-11-22 06:49:08
10650,7754,2567,4860,1, 2017-11-22 06:49:09
10651,6155,22663,259,3, 2017-11-22 06:49:10
10652,7535,27508,4649,5, 2017-11-22 06:49:11
10653,8795,51346,3703,5, 2017-11-22 06:49:12
10654,7513,73371,1949,4, 2017-11-22 06:49:13
10655,7069,74836,2633,4, 2017-11-22 06:49:14
10656,6948,34999,4924,3, 2017-11-22 06:49:15
10657,7349,17239,3104,2, 2017-11-22 06:49:16
10658,8680,38727,1568,1, 2017-11-22 06:49:17
10659,7654,80653,3935,2, 2017-11-22 06:49:18
10660,7964,88433,3855,5, 2017-11-22 06:49:19
10661,6272,73066,3254,5, 2017-11-22 06:49:20
10662,7977,51666,3522,3, 2017-11-22 06:49:21
10663,7241,52909,1731,4, 2017-11-22 06:49:22
10664,5939,79414,3780,2, 2017-11-22 06:49:23
10665,6467,38785,581,5, 2017-11-22 06:49:24
10666,7063,63297,367,3, 2017-11-22 06:49:25
10667,8407,66504,468,1, 2017-11-22 06:49:26
10668,7028,27811,1336,1, 2017-11-22 06:49:27
10669,6633,74512,821,2, 2017-11-22 06:49:28
10670,7837,74469,3396,5, 2017-11-22 06:49:29
10671,7525,20908,1667,1, 2017-11-22 06:49:30
10672,5649,39254,799,4, 2017-11-22 06:49:31
10673,6215,45522,4600,2, 2017-11-22 06:49:32
10674,6596,21635,4007,1, 2017-11-22 06:49:33
10675,6855,88755,950,4, 2017-11-22 06:49:34
10676,6095,61491,474,4, 2017-11-22 06:49:35
10677,8922,30456,2194,1, 2017-11-22 06:49:36
10678,8909,76234,1227,5, 2017-11-22 06:49:37
10679,8425,77679,1961,3, 2017-11-22 06:49:38
10680,6450,61957,4697,2, 2017-11-22 06:49:39
10681,8578,61872,2926,3, 2017-11-22 06:49:40
10682,8128,27486,4027,2, 2017-11-22 06:49:41
10683,5606,24426,2509,3, 2017-11-22 06:49:42
10684,7409,53344,4597,5, 2017-11-22 06:49:43
10685,8583,38032,51,2, 2017-11-22 06:49:44
10686,6570,76920,820,1, 2017-11-22 06:49:45
10687,5605,39838,4731,4, 2017-11-22 06:49:46
10688,8879,39680,2053,3, 2017-11-22 06:49:47
10689,8564,5513,3063,1, 2017-11-22 06:49:48
10690,8789,86142,4732,3, 2017-11-22 06:49:49
10691,6663,86297,1744,1, 2017-11-22 06:49:50
10692,6829,69585,4279,5, 2017-11-22 06:49:51
10693,7008,5772,3445,3, 2017-11-22 06:49:52
10694,6438,30554,4168,1, 2017-11-22 06:49:53
10695,6649,44575,2754,2, 2017-11-22 06:49:54
10696,7520,66270,3564,2, 2017-11-22 06:49:55
10697,5693,36306,4426,4, 2017-11-22 06:49:56
10698,6688,53025,3325,1, 2017-11-22 06:49:57
10699,6459,65500,4730,4, 2017-11-22 06:49:58
10700,8478,51466,1065,4, 2017-11-22 06:49:59
10701,6534,15891,1399,3, 2017-11-22 06:50:00
10702,8811,82134,2358,5, 2017-11-22 06:50:01
10703,7561,9247,946,1, 2017-11-22 06:50:02
10704,8376,80491,1561,1, 2017-11-22 06:50:03
10705,8478,11530,1065,2, 2017-11-22 06:50:04
10706,8047,2813,370,2, 2017-11-22 06:50:05
10707,6488,31855,285,2, 2017-11-22 06:50:06
10708,8534,36417,2519,4, 2017-11-22 06:50:07
10709,8056,48694,1389,1, 2017-11-22 06:50:08
10710,7113,27871,379,3, 2017-11-22 06:50:09
10711,6292,21861,3433,4, 2017-11-22 06:50:10
10712,8115,72454,288,4, 2017-11-22 06:50:11
10713,7232,47426,3797,2, 2017-11-22 06:50:12
10714,8807,22951,2081,5, 2017-11-22 06:50:13
10715,8143,18404,1296,3, 2017-11-22 06:50:14
10716,8747,73862,547,3, 2017-11-22 06:50:15
10717,8612,74110,2929,1, 2017-11-22 06:50:16
10718,8823,40345,496,5, 2017-11-22 06:50:17
10719,6466,16618,1530,5, 2017-11-22 06:50:18
10720,8005,27981,1411,4, 2017-11-22 06:50:19
10721,7617,76571,3834,4, 2017-11-22 06:50:20
10722,8096,49831,166,4, 2017-11-22 06:50:21
10723,5601,52449,1044,5, 2017-11-22 06:50:22
10724,8779,84132,676,5, 2017-11-22 06:50:23
10725,8962,76724,197,1, 2017-11-22 06:50:24
10726,6809,88024,1191,4, 2017-11-22 06:50:25
10727,8093,69130,4650,1, 2017-11-22 06:50:26
10728,5905,16864,3108,5, 2017-11-22 06:50:27
10729,7899,68011,4257,2, 2017-11-22 06:50:28
10730,7216,42102,1257,5, 2017-11-22 06:50:29
10731,5609,28008,1829,3, 2017-11-22 06:50:30
10732,6814,1546,359,2, 2017-11-22 06:50:31
10733,8218,14774,2870,5, 2017-11-22 06:50:32
10734,6867,82043,4507,4, 2017-11-22 06:50:33
10735,6793,45577,2352,3, 2017-11-22 06:50:34
10736,7413,55077,2466,1, 2017-11-22 06:50:35
10737,8857,79364,324,4, 2017-11-22 06:50:36
10738,6915,26745,4007,1, 2017-11-22 06:50:37
10739,6758,15351,2827,4, 2017-11-22 06:50:38
10740,8235,3067,3113,1, 2017-11-22 06:50:39
10741,7266,75267,3844,1, 2017-11-22 06:50:40
10742,8879,83070,2053,4, 2017-11-22 06:50:41
10743,8097,68294,1070,1, 2017-11-22 06:50:42
10744,8644,18310,2434,1, 2017-11-22 06:50:43
10745,8967,42220,791,3, 2017-11-22 06:50:44
10746,6762,18288,2291,1, 2017-11-22 06:50:45
10747,7504,88098,541,4, 2017-11-22 06:50:46
10748,8023,552,3335,2, 2017-11-22 06:50:47
10749,8893,87191,1845,1, 2017-11-22 06:50:48
10750,6147,20110,356,1, 2017-11-22 06:50:49
10751,5778,20505,293,2, 2017-11-22 06:50:50
10752,7833,5442,2955,3, 2017-11-22 06:50:51
10753,7880,34907,3536,3, 2017-11-22 06:50:52
10754,8705,13560,930,1, 2017-11-22 06:50:53
10755,7897,66745,4634,3, 2017-11-22 06:50:54
10756,7323,53826,1657,3, 2017-11-22 06:50:55
10757,7323,81859,1657,2, 2017-11-22 06:50:56
10758,8047,42869,370,2, 2017-11-22 06:50:57
10759,8333,40269,357,4, 2017-11-22 06:50:58
10760,7798,54296,2056,2, 2017-11-22 06:50:59
10761,7235,18365,2940,2, 2017-11-22 06:51:00
10762,7065,57300,4342,4, 2017-11-22 06:51:01
10763,7113,87796,379,4, 2017-11-22 06:51:02
10764,6899,89361,2379,2, 2017-11-22 06:51:03
10765,7155,41866,1666,5, 2017-11-22 06:51:04
10766,5873,33216,1166,3, 2017-11-22 06:51:05
10767,8319,66834,3427,4, 2017-11-22 06:51:06
10768,5968,32436,4375,1, 2017-11-22 06:51:07
10769,7934,31034,378,5, 2017-11-22 06:51:08
10770,7149,22551,2329,2, 2017-11-22 06:51:09
10771,7369,50944,4528,4, 2017-11-22 06:51:10
10772,8418,26339,1033,4, 2017-11-22 06:51:11
10773,6039,43608,2382,2, 2017-11-22 06:51:12
10774,5650,15715,4511,1, 2017-11-22 06:51:13
10775,6976,16242,4061,3, 2017-11-22 06:51:14
10776,7727,47488,1585,4, 2017-11-22 06:51:15
10777,8988,29292,2606,4, 2017-11-22 06:51:16
10778,7216,75644,1257,1, 2017-11-22 06:51:17
10779,5781,69150,3462,4, 2017-11-22 06:51:18
10780,8106,4611,3986,4, 2017-11-22 06:51:19
10781,8105,87274,3372,1, 2017-11-22 06:51:20
10782,7584,23241,190,2, 2017-11-22 06:51:21
10783,6192,16916,2681,3, 2017-11-22 06:51:22
10784,8355,48732,2110,2, 2017-11-22 06:51:23
10785,8561,70404,421,3, 2017-11-22 06:51:24
10786,8255,47372,4990,2, 2017-11-22 06:51:25
10787,8554,74575,196,2, 2017-11-22 06:51:26
10788,7077,82793,1792,3, 2017-11-22 06:51:27
10789,6612,29844,3635,5, 2017-11-22 06:51:28
10790,8798,20369,485,1, 2017-11-22 06:51:29
10791,5705,9108,2192,2, 2017-11-22 06:51:30
10792,8033,65242,1266,5, 2017-11-22 06:51:31
10793,8404,75561,1610,3, 2017-11-22 06:51:32
10794,6770,87814,1226,3, 2017-11-22 06:51:33
10795,5889,58087,589,4, 2017-11-22 06:51:34
10796,7409,4712,4597,1, 2017-11-22 06:51:35
10797,5768,23108,3496,4, 2017-11-22 06:51:36
10798,8904,71820,1121,4, 2017-11-22 06:51:37
10799,7100,41694,3855,4, 2017-11-22 06:51:38
10800,6791,62109,425,2, 2017-11-22 06:51:39
10801,8116,88863,521,2, 2017-11-22 06:51:40
10802,7549,3756,4626,3, 2017-11-22 06:51:41
10803,8764,77166,522,2, 2017-11-22 06:51:42
10804,8283,8867,395,3, 2017-11-22 06:51:43
10805,7743,54584,4498,2, 2017-11-22 06:51:44
10806,7718,43386,2501,5, 2017-11-22 06:51:45
10807,6156,72528,3236,3, 2017-11-22 06:51:46
10808,7472,64154,4840,2, 2017-11-22 06:51:47
10809,8444,23344,457,1, 2017-11-22 06:51:48
10810,7367,10843,3421,4, 2017-11-22 06:51:49
10811,8795,85796,3703,5, 2017-11-22 06:51:50
10812,7092,4926,1214,4, 2017-11-22 06:51:51
10813,6639,67276,3988,4, 2017-11-22 06:51:52
10814,5796,33673,4446,5, 2017-11-22 06:51:53
10815,7776,8317,3066,5, 2017-11-22 06:51:54
10816,7712,46149,4859,5, 2017-11-22 06:51:55
10817,6448,84218,3913,1, 2017-11-22 06:51:56
10818,8611,81303,3239,4, 2017-11-22 06:51:57
10819,6528,30093,4660,4, 2017-11-22 06:51:58
10820,7343,631,2551,5, 2017-11-22 06:51:59
10821,7028,16171,1336,2, 2017-11-22 06:52:00
10822,7646,22296,3042,3, 2017-11-22 06:52:01
10823,7879,86695,1100,2, 2017-11-22 06:52:02
10824,8495,28703,4678,1, 2017-11-22 06:52:03
10825,8578,51034,2926,2, 2017-11-22 06:52:04
10826,6406,40351,4410,4, 2017-11-22 06:52:05
10827,6050,21890,757,1, 2017-11-22 06:52:06
10828,7539,23156,156,3, 2017-11-22 06:52:07
10829,6654,11609,4580,1, 2017-11-22 06:52:08
10830,8743,87911,2146,3, 2017-11-22 06:52:09
10831,5869,4104,3472,1, 2017-11-22 06:52:10
10832,6965,48966,1858,4, 2017-11-22 06:52:11
10833,8676,9459,2489,1, 2017-11-22 06:52:12
10834,7665,21203,2202,3, 2017-11-22 06:52:13
10835,8372,28053,1881,2, 2017-11-22 06:52:14
10836,8594,88686,3001,3, 2017-11-22 06:52:15
10837,7556,78959,2083,4, 2017-11-22 06:52:16
10838,5644,77404,4001,5, 2017-11-22 06:52:17
10839,6169,18497,4172,3, 2017-11-22 06:52:18
10840,7039,18883,3641,3, 2017-11-22 06:52:19
10841,7280,61,2990,4, 2017-11-22 06:52:20
10842,7435,54696,4159,1, 2017-11-22 06:52:21
10843,6132,6919,1555,1, 2017-11-22 06:52:22
10844,6552,53648,4382,3, 2017-11-22 06:52:23
10845,6286,11844,746,1, 2017-11-22 06:52:24
10846,6637,75758,4935,3, 2017-11-22 06:52:25
10847,8613,80779,1819,4, 2017-11-22 06:52:26
10848,8023,45119,3335,2, 2017-11-22 06:52:27
10849,8863,13488,353,4, 2017-11-22 06:52:28
10850,5692,10522,1129,2, 2017-11-22 06:52:29
10851,8789,54151,4732,2, 2017-11-22 06:52:30
10852,8122,43227,3812,2, 2017-11-22 06:52:31
10853,8125,44329,4915,5, 2017-11-22 06:52:32
10854,7317,77373,4188,3, 2017-11-22 06:52:33
10855,7024,74598,2685,2, 2017-11-22 06:52:34
10856,7876,20271,1224,5, 2017-11-22 06:52:35
10857,5623,29870,804,2, 2017-11-22 06:52:36
10858,7790,84676,2075,5, 2017-11-22 06:52:37
10859,6743,35686,4050,4, 2017-11-22 06:52:38
10860,7318,67924,2399,3, 2017-11-22 06:52:39
10861,6459,89169,4730,4, 2017-11-22 06:52:40
10862,6246,12509,3084,1, 2017-11-22 06:52:41
10863,6934,60518,1209,5, 2017-11-22 06:52:42
10864,8881,24192,3871,2, 2017-11-22 06:52:43
10865,8331,71384,522,3, 2017-11-22 06:52:44
10866,5670,723,2504,4, 2017-11-22 06:52:45
10867,6094,50073,298,5, 2017-11-22 06:52:46
10868,8165,13185,489,5, 2017-11-22 06:52:47
10869,6843,39747,4496,2, 2017-11-22 06:52:48
10870,8340,32456,4942,2, 2017-11-22 06:52:49
10871,5937,9722,4367,2, 2017-11-22 06:52:50
10872,7430,76645,447,1, 2017-11-22 06:52:51
10873,7704,64466,415,2, 2017-11-22 06:52:52
10874,5834,38373,1209,4, 2017-11-22 06:52:53
10875,7212,83539,3298,1, 2017-11-22 06:52:54
10876,7145,79054,2985,4, 2017-11-22 06:52:55
10877,6860,22233,867,3, 2017-11-22 06:52:56
10878,8653,32877,3095,4, 2017-11-22 06:52:57
10879,7538,40925,1834,4, 2017-11-22 06:52:58
10880,5732,52213,106,2, 2017-11-22 06:52:59
10881,7440,3490,4582,3, 2017-11-22 06:53:00
10882,6301,4130,2584,2, 2017-11-22 06:53:01
10883,6855,67885,950,3, 2017-11-22 06:53:02
10884,8385,46872,4587,2, 2017-11-22 06:53:03
10885,5793,73629,3317,3, 2017-11-22 06:53:04
10886,7668,80705,2675,5, 2017-11-22 06:53:05
10887,8291,28265,3735,4, 2017-11-22 06:53:06
10888,6935,34283,4561,4, 2017-11-22 06:53:07
10889,5917,26983,4425,5, 2017-11-22 06:53:08
10890,6861,14422,3986,4, 2017-11-22 06:53:09
10891,7859,62354,3381,1, 2017-11-22 06:53:10
10892,7464,23015,991,1, 2017-11-22 06:53:11
10893,6833,79696,4740,4, 2017-11-22 06:53:12
10894,7561,1167,946,5, 2017-11-22 06:53:13
10895,6963,27589,3314,3, 2017-11-22 06:53:14
10896,8059,22567,4276,4, 2017-11-22 06:53:15
10897,7568,50581,2913,5, 2017-11-22 06:53:16
10898,8513,89563,2754,3, 2017-11-22 06:53:17
10899,5829,823,3044,3, 2017-11-22 06:53:18
10900,8686,40665,650,3, 2017-11-22 06:53:19
10901,7333,54845,1022,3, 2017-11-22 06:53:20
10902,6067,82283,4192,1, 2017-11-22 06:53:21
10903,8970,41268,1205,5, 2017-11-22 06:53:22
10904,6834,25343,2379,4, 2017-11-22 06:53:23
10905,7005,22948,4735,3, 2017-11-22 06:53:24
10906,7639,46111,136,2, 2017-11-22 06:53:25
10907,5937,30353,4367,5, 2017-11-22 06:53:26
10908,6954,67130,2481,1, 2017-11-22 06:53:27
10909,8716,73954,1163,1, 2017-11-22 06:53:28
10910,6867,30030,4507,3, 2017-11-22 06:53:29
10911,7150,40375,100,4, 2017-11-22 06:53:30
10912,6967,45220,552,1, 2017-11-22 06:53:31
10913,6029,71426,4323,5, 2017-11-22 06:53:32
10914,8036,12098,850,1, 2017-11-22 06:53:33
10915,8432,81246,253,5, 2017-11-22 06:53:34
10916,7236,54718,3992,4, 2017-11-22 06:53:35
10917,6528,11317,4660,5, 2017-11-22 06:53:36
10918,5728,58649,4686,1, 2017-11-22 06:53:37
10919,8992,76158,4953,5, 2017-11-22 06:53:38
10920,8398,36179,2888,3, 2017-11-22 06:53:39
10921,8240,71764,4450,4, 2017-11-22 06:53:40
10922,5801,13420,3335,3, 2017-11-22 06:53:41
10923,6796,65739,3498,2, 2017-11-22 06:53:42
10924,7903,17529,3733,3, 2017-11-22 06:53:43
10925,7394,74550,820,2, 2017-11-22 06:53:44
10926,5870,69150,1799,4, 2017-11-22 06:53:45
10927,7227,32971,4470,4, 2017-11-22 06:53:46
10928,5778,18339,293,1, 2017-11-22 06:53:47
10929,8223,7102,3888,4, 2017-11-22 06:53:48
10930,8903,80240,4554,2, 2017-11-22 06:53:49
10931,8357,24405,3475,2, 2017-11-22 06:53:50
10932,6906,46017,902,2, 2017-11-22 06:53:51
10933,6731,77905,906,5, 2017-11-22 06:53:52
10934,6742,67664,3925,2, 2017-11-22 06:53:53
10935,5703,12486,2717,5, 2017-11-22 06:53:54
10936,6715,23934,4876,3, 2017-11-22 06:53:55
10937,8038,13679,2385,5, 2017-11-22 06:53:56
10938,6700,8844,2833,4, 2017-11-22 06:53:57
10939,5692,41227,1129,2, 2017-11-22 06:53:58
10940,5888,10778,1445,5, 2017-11-22 06:53:59
10941,7404,41546,1327,4, 2017-11-22 06:54:00
10942,8511,33056,4766,5, 2017-11-22 06:54:01
10943,8162,47769,1737,1, 2017-11-22 06:54:02
10944,8450,67340,946,5, 2017-11-22 06:54:03
10945,7508,41314,132,1, 2017-11-22 06:54:04
10946,5883,56393,1745,1, 2017-11-22 06:54:05
10947,6489,32067,3698,4, 2017-11-22 06:54:06
10948,8970,89660,1205,1, 2017-11-22 06:54:07
10949,7027,83153,3548,5, 2017-11-22 06:54:08
10950,6695,64396,4368,5, 2017-11-22 06:54:09
10951,5674,41497,1349,4, 2017-11-22 06:54:10
10952,8887,23196,2590,1, 2017-11-22 06:54:11
10953,8291,34584,3735,1, 2017-11-22 06:54:12
10954,8389,55669,699,3, 2017-11-22 06:54:13
10955,7825,20582,4940,5, 2017-11-22 06:54:14
10956,6210,48622,4542,2, 2017-11-22 06:54:15
10957,6037,14014,2201,2, 2017-11-22 06:54:16
10958,5676,59165,1578,5, 2017-11-22 06:54:17
10959,5891,11084,473,5, 2017-11-22 06:54:18
10960,6232,35954,3291,1, 2017-11-22 06:54:19
10961,8612,45124,2929,3, 2017-11-22 06:54:20
10962,5777,81153,2495,1, 2017-11-22 06:54:21
10963,7113,72368,379,4, 2017-11-22 06:54:22
10964,7727,16895,1585,5, 2017-11-22 06:54:23
10965,8843,38180,4989,3, 2017-11-22 06:54:24
10966,6679,4981,4738,2, 2017-11-22 06:54:25
10967,6456,65637,2486,1, 2017-11-22 06:54:26
10968,6725,84326,2011,4, 2017-11-22 06:54:27
10969,8619,57075,4323,3, 2017-11-22 06:54:28
10970,8693,86364,1944,5, 2017-11-22 06:54:29
10971,7003,50348,2602,1, 2017-11-22 06:54:30
10972,7875,68253,3267,4, 2017-11-22 06:54:31
10973,6641,40270,1922,2, 2017-11-22 06:54:32
10974,8417,28907,3939,1, 2017-11-22 06:54:33
10975,6415,74850,4572,2, 2017-11-22 06:54:34
10976,8972,44715,4277,2, 2017-11-22 06:54:35
10977,6949,86057,833,5, 2017-11-22 06:54:36
10978,6948,34814,4924,3, 2017-11-22 06:54:37
10979,5867,28854,76,2, 2017-11-22 06:54:38
10980,8102,17764,4553,1, 2017-11-22 06:54:39
10981,7167,51024,2480,5, 2017-11-22 06:54:40
10982,8324,19743,336,2, 2017-11-22 06:54:41
10983,8466,60786,4364,2, 2017-11-22 06:54:42
10984,6485,3686,1177,2, 2017-11-22 06:54:43
10985,8516,34944,3395,4, 2017-11-22 06:54:44
10986,7417,18498,122,3, 2017-11-22 06:54:45
10987,8439,62551,4878,4, 2017-11-22 06:54:46
10988,5691,79665,3495,4, 2017-11-22 06:54:47
10989,8699,72373,2511,1, 2017-11-22 06:54:48
10990,6531,56296,3060,2, 2017-11-22 06:54:49
10991,8936,51161,528,3, 2017-11-22 06:54:50
10992,8433,67058,1050,1, 2017-11-22 06:54:51
10993,7619,82430,3432,1, 2017-11-22 06:54:52
10994,6981,80455,2906,2, 2017-11-22 06:54:53
10995,7723,42755,612,1, 2017-11-22 06:54:54
10996,5772,297,3406,4, 2017-11-22 06:54:55
10997,7972,9008,2767,4, 2017-11-22 06:54:56
10998,8173,82159,1301,1, 2017-11-22 06:54:57
10999,7065,43623,4342,3, 2017-11-22 06:54:58
11000,7526,26612,1883,5, 2017-11-22 06:54:59
11001,7152,50790,344,4, 2017-11-22 06:55:00
11002,6331,2960,160,5, 2017-11-22 06:55:01
11003,8609,75885,3896,5, 2017-11-22 06:55:02
11004,8617,15306,2518,4, 2017-11-22 06:55:03
11005,8378,30410,2687,5, 2017-11-22 06:55:04
11006,8532,47354,2239,2, 2017-11-22 06:55:05
11007,7372,19798,1262,3, 2017-11-22 06:55:06
11008,7137,76252,3200,4, 2017-11-22 06:55:07
11009,8867,42667,1358,1, 2017-11-22 06:55:08
11010,8905,8480,2471,2, 2017-11-22 06:55:09
11011,8984,79729,546,5, 2017-11-22 06:55:10
11012,8627,3921,3862,3, 2017-11-22 06:55:11
11013,8632,79901,2432,5, 2017-11-22 06:55:12
11014,7747,47714,4511,5, 2017-11-22 06:55:13
11015,6458,45800,1619,5, 2017-11-22 06:55:14
11016,5988,50052,1060,3, 2017-11-22 06:55:15
11017,7951,64122,3421,1, 2017-11-22 06:55:16
11018,6056,8893,2156,1, 2017-11-22 06:55:17
11019,7498,77582,2699,2, 2017-11-22 06:55:18
11020,7539,40498,156,1, 2017-11-22 06:55:19
11021,8319,20068,3427,4, 2017-11-22 06:55:20
11022,6017,20617,4945,1, 2017-11-22 06:55:21
11023,7910,85324,3246,1, 2017-11-22 06:55:22
11024,6153,82530,2742,2, 2017-11-22 06:55:23
11025,8073,14617,2223,4, 2017-11-22 06:55:24
11026,7377,57667,2538,3, 2017-11-22 06:55:25
11027,8075,57857,4554,3, 2017-11-22 06:55:26
11028,6078,85421,2180,4, 2017-11-22 06:55:27
11029,7035,28829,3751,5, 2017-11-22 06:55:28
11030,8321,50394,4352,4, 2017-11-22 06:55:29
11031,6506,84147,1024,2, 2017-11-22 06:55:30
11032,8933,32026,3539,2, 2017-11-22 06:55:31
11033,8974,63236,2435,5, 2017-11-22 06:55:32
11034,8697,9551,4743,2, 2017-11-22 06:55:33
11035,7209,54799,1474,1, 2017-11-22 06:55:34
11036,7641,34428,1676,1, 2017-11-22 06:55:35
11037,6770,76943,1226,3, 2017-11-22 06:55:36
11038,6546,35456,854,5, 2017-11-22 06:55:37
11039,6910,5192,2434,1, 2017-11-22 06:55:38
11040,7192,30977,3055,4, 2017-11-22 06:55:39
11041,8169,34578,2968,2, 2017-11-22 06:55:40
11042,6877,79080,849,4, 2017-11-22 06:55:41
11043,6933,73111,2697,2, 2017-11-22 06:55:42
11044,8248,32524,3216,4, 2017-11-22 06:55:43
11045,5874,36768,4725,2, 2017-11-22 06:55:44
11046,5877,53998,1538,4, 2017-11-22 06:55:45
11047,5646,89838,3293,1, 2017-11-22 06:55:46
11048,5798,74575,1200,2, 2017-11-22 06:55:47
11049,7939,55679,1315,5, 2017-11-22 06:55:48
11050,6808,47326,4543,3, 2017-11-22 06:55:49
11051,7181,40658,1978,5, 2017-11-22 06:55:50
