day,month,quarter,year,category,item,price
21,11,4,2020,Ebooks,Technical,10
21,11,4,2020,Ebooks,Self Help,36
21,11,4,2020,Ebooks,Self Help,20
21,11,4,2020,Electronics,Tablet,1440
21,11,4,2020,Ebooks,Fiction,32
21,11,4,2020,Electronics,Tablet,1083
21,11,4,2020,Music,Classical,12
21,11,4,2020,Ebooks,Fiction,16
21,11,4,2020,Electronics,Mobile,1053
21,11,4,2020,Ebooks,Technical,38
21,11,4,2020,Ebooks,Self Help,35
21,11,4,2020,Ebooks,Fiction,24
21,11,4,2020,Ebooks,Fiction,41
21,11,4,2020,Ebooks,Self Help,31
21,11,4,2020,Music,Classical,15
21,11,4,2020,Electronics,Mobile,596
21,11,4,2020,Electronics,Laptop,1051
21,11,4,2020,Electronics,Mobile,890
21,11,4,2020,Electronics,Mobile,537
21,11,4,2020,Electronics,Laptop,1073
21,11,4,2020,Music,Classical,14
21,11,4,2020,Ebooks,Fiction,45
21,11,4,2020,Ebooks,Self Help,31
21,11,4,2020,Ebooks,Technical,37
21,11,4,2020,Ebooks,Technical,14
21,11,4,2020,Ebooks,Self Help,31
21,11,4,2020,Music,Pop,13
21,11,4,2020,Music,Pop,14
21,11,4,2020,Electronics,Laptop,1293
21,11,4,2020,Music,Classical,12
21,11,4,2020,Ebooks,Fiction,41
21,11,4,2020,Music,Classical,14
21,11,4,2020,Electronics,Mobile,1021
21,11,4,2020,Electronics,Laptop,1369
21,11,4,2020,Ebooks,Fiction,9
21,11,4,2020,Electronics,Tablet,1404
21,11,4,2020,Electronics,Mobile,1020
21,11,4,2020,Music,Pop,9
21,11,4,2020,Music,Classical,9
21,11,4,2020,Ebooks,Self Help,15
21,11,4,2020,Ebooks,Fiction,22
21,11,4,2020,Ebooks,Fiction,9
21,11,4,2020,Electronics,Laptop,1033
21,11,4,2020,Electronics,Laptop,597
21,11,4,2020,Electronics,Laptop,1292
21,11,4,2020,Ebooks,Technical,9
21,11,4,2020,Electronics,Laptop,746
21,11,4,2020,Music,Classical,15
21,11,4,2020,Electronics,Tablet,852
21,11,4,2020,Electronics,Laptop,1200
21,11,4,2020,Ebooks,Fiction,31
21,11,4,2020,Music,Pop,14
21,11,4,2020,Ebooks,Technical,21
21,11,4,2020,Music,Pop,14
21,11,4,2020,Electronics,Laptop,1371
21,11,4,2020,Music,Classical,10
21,11,4,2020,Music,Pop,10
21,11,4,2020,Electronics,Laptop,966
21,11,4,2020,Music,Pop,15
21,11,4,2020,Electronics,Tablet,619
21,11,4,2020,Electronics,Mobile,765
21,11,4,2020,Electronics,Mobile,738
21,11,4,2020,Ebooks,Technical,45
21,11,4,2020,Ebooks,Technical,33
21,11,4,2020,Ebooks,Technical,23
21,11,4,2020,Ebooks,Technical,19
21,11,4,2020,Electronics,Laptop,1188
21,11,4,2020,Music,Classical,14
21,11,4,2020,Electronics,Laptop,1127
22,11,4,2020,Music,Pop,14
22,11,4,2020,Electronics,Laptop,584
22,11,4,2020,Music,Pop,10
22,11,4,2020,Ebooks,Fiction,27
22,11,4,2020,Electronics,Laptop,504
22,11,4,2020,Electronics,Laptop,827
22,11,4,2020,Ebooks,Technical,44
22,11,4,2020,Music,Classical,10
22,11,4,2020,Ebooks,Fiction,13
22,11,4,2020,Music,Classical,13
22,11,4,2020,Music,Classical,9
22,11,4,2020,Music,Pop,11
22,11,4,2020,Electronics,Laptop,1299
22,11,4,2020,Ebooks,Self Help,31
22,11,4,2020,Music,Classical,14
22,11,4,2020,Ebooks,Self Help,33
22,11,4,2020,Electronics,Laptop,1204
22,11,4,2020,Ebooks,Technical,25
22,11,4,2020,Electronics,Mobile,1489
22,11,4,2020,Ebooks,Self Help,29
22,11,4,2020,Music,Pop,13
22,11,4,2020,Electronics,Tablet,1221
22,11,4,2020,Ebooks,Technical,36
22,11,4,2020,Music,Pop,10
22,11,4,2020,Ebooks,Fiction,28
22,11,4,2020,Music,Pop,10
22,11,4,2020,Ebooks,Technical,35
22,11,4,2020,Ebooks,Self Help,44
22,11,4,2020,Ebooks,Self Help,18
22,11,4,2020,Music,Pop,14
22,11,4,2020,Music,Pop,12
22,11,4,2020,Music,Pop,14
22,11,4,2020,Electronics,Tablet,1234
22,11,4,2020,Electronics,Mobile,867
22,11,4,2020,Music,Classical,14
22,11,4,2020,Electronics,Laptop,608
22,11,4,2020,Ebooks,Self Help,20
22,11,4,2020,Music,Pop,15
22,11,4,2020,Music,Pop,13
22,11,4,2020,Electronics,Mobile,938
22,11,4,2020,Electronics,Tablet,861
22,11,4,2020,Music,Classical,13
22,11,4,2020,Ebooks,Fiction,16
22,11,4,2020,Ebooks,Self Help,18
22,11,4,2020,Music,Classical,12
22,11,4,2020,Electronics,Laptop,1301
22,11,4,2020,Electronics,Mobile,951
22,11,4,2020,Music,Pop,9
22,11,4,2020,Electronics,Mobile,749
22,11,4,2020,Music,Classical,9
22,11,4,2020,Electronics,Tablet,863
22,11,4,2020,Music,Pop,13
22,11,4,2020,Electronics,Tablet,864
22,11,4,2020,Electronics,Mobile,850
22,11,4,2020,Ebooks,Fiction,45
22,11,4,2020,Electronics,Tablet,811
22,11,4,2020,Music,Pop,12
22,11,4,2020,Ebooks,Technical,18
22,11,4,2020,Music,Pop,11
22,11,4,2020,Electronics,Mobile,1418
22,11,4,2020,Electronics,Laptop,1163
22,11,4,2020,Ebooks,Fiction,16
22,11,4,2020,Electronics,Mobile,1448
22,11,4,2020,Electronics,Laptop,559
22,11,4,2020,Ebooks,Technical,40
22,11,4,2020,Electronics,Laptop,1271
22,11,4,2020,Electronics,Tablet,555
22,11,4,2020,Ebooks,Technical,10
22,11,4,2020,Electronics,Mobile,782
22,11,4,2020,Ebooks,Fiction,27
22,11,4,2020,Electronics,Tablet,721
22,11,4,2020,Electronics,Tablet,599
22,11,4,2020,Ebooks,Self Help,42
22,11,4,2020,Electronics,Laptop,996
22,11,4,2020,Ebooks,Technical,34
22,11,4,2020,Electronics,Mobile,504
22,11,4,2020,Ebooks,Self Help,24
22,11,4,2020,Ebooks,Technical,21
22,11,4,2020,Electronics,Tablet,509
22,11,4,2020,Electronics,Laptop,1141
22,11,4,2020,Electronics,Laptop,962
22,11,4,2020,Music,Pop,11
22,11,4,2020,Ebooks,Fiction,33
22,11,4,2020,Electronics,Mobile,969
22,11,4,2020,Music,Pop,11
22,11,4,2020,Music,Classical,10
22,11,4,2020,Music,Pop,15
22,11,4,2020,Music,Pop,11
22,11,4,2020,Electronics,Tablet,1065
22,11,4,2020,Electronics,Mobile,1390
22,11,4,2020,Music,Classical,13
22,11,4,2020,Ebooks,Technical,20
22,11,4,2020,Music,Classical,13
22,11,4,2020,Ebooks,Self Help,15
22,11,4,2020,Ebooks,Fiction,19
22,11,4,2020,Electronics,Mobile,1276
22,11,4,2020,Electronics,Tablet,1494
22,11,4,2020,Music,Classical,9
22,11,4,2020,Electronics,Laptop,1178
22,11,4,2020,Music,Classical,10
22,11,4,2020,Music,Classical,15
22,11,4,2020,Ebooks,Technical,34
22,11,4,2020,Music,Classical,14
22,11,4,2020,Music,Classical,9
22,11,4,2020,Music,Classical,13
22,11,4,2020,Electronics,Mobile,1106
22,11,4,2020,Ebooks,Technical,34
22,11,4,2020,Music,Classical,10
22,11,4,2020,Ebooks,Self Help,31
22,11,4,2020,Electronics,Mobile,1365
22,11,4,2020,Electronics,Mobile,1026
22,11,4,2020,Music,Classical,13
22,11,4,2020,Ebooks,Technical,24
22,11,4,2020,Music,Classical,15
22,11,4,2020,Electronics,Laptop,1368
22,11,4,2020,Music,Pop,12
22,11,4,2020,Ebooks,Self Help,28
22,11,4,2020,Music,Classical,11
22,11,4,2020,Electronics,Mobile,978
22,11,4,2020,Ebooks,Technical,43
22,11,4,2020,Music,Pop,12
22,11,4,2020,Ebooks,Self Help,28
22,11,4,2020,Ebooks,Technical,44
22,11,4,2020,Music,Classical,14
22,11,4,2020,Ebooks,Fiction,25
22,11,4,2020,Electronics,Tablet,1324
22,11,4,2020,Music,Classical,13
22,11,4,2020,Electronics,Tablet,1285
22,11,4,2020,Music,Classical,12
22,11,4,2020,Ebooks,Fiction,18
22,11,4,2020,Electronics,Laptop,1180
22,11,4,2020,Ebooks,Self Help,19
22,11,4,2020,Ebooks,Technical,25
22,11,4,2020,Music,Pop,13
22,11,4,2020,Ebooks,Fiction,37
22,11,4,2020,Music,Classical,15
22,11,4,2020,Music,Classical,9
22,11,4,2020,Ebooks,Self Help,32
22,11,4,2020,Music,Classical,14
22,11,4,2020,Electronics,Laptop,1058
22,11,4,2020,Ebooks,Technical,8
22,11,4,2020,Ebooks,Technical,44
22,11,4,2020,Music,Classical,14
22,11,4,2020,Ebooks,Self Help,36
22,11,4,2020,Ebooks,Technical,25
22,11,4,2020,Electronics,Mobile,895
22,11,4,2020,Ebooks,Self Help,26
22,11,4,2020,Electronics,Mobile,1013
22,11,4,2020,Music,Pop,14
22,11,4,2020,Electronics,Tablet,1257
22,11,4,2020,Ebooks,Self Help,28
22,11,4,2020,Electronics,Mobile,1195
22,11,4,2020,Electronics,Mobile,867
22,11,4,2020,Electronics,Tablet,843
22,11,4,2020,Electronics,Tablet,1086
22,11,4,2020,Ebooks,Technical,7
22,11,4,2020,Electronics,Mobile,1433
22,11,4,2020,Ebooks,Technical,33
22,11,4,2020,Electronics,Laptop,1482
22,11,4,2020,Ebooks,Self Help,26
22,11,4,2020,Music,Pop,9
22,11,4,2020,Ebooks,Technical,30
22,11,4,2020,Ebooks,Technical,39
22,11,4,2020,Electronics,Mobile,1303
22,11,4,2020,Music,Classical,9
22,11,4,2020,Electronics,Tablet,747
22,11,4,2020,Music,Classical,12
22,11,4,2020,Electronics,Tablet,1289
22,11,4,2020,Electronics,Mobile,1055
22,11,4,2020,Ebooks,Self Help,19
22,11,4,2020,Music,Pop,13
22,11,4,2020,Ebooks,Self Help,24
22,11,4,2020,Music,Classical,12
22,11,4,2020,Music,Pop,9
22,11,4,2020,Electronics,Laptop,1431
22,11,4,2020,Ebooks,Technical,34
22,11,4,2020,Music,Classical,9
22,11,4,2020,Electronics,Mobile,1426
22,11,4,2020,Music,Classical,12
22,11,4,2020,Electronics,Mobile,1479
22,11,4,2020,Electronics,Laptop,1425
22,11,4,2020,Electronics,Tablet,1006
22,11,4,2020,Electronics,Mobile,1368
22,11,4,2020,Music,Pop,9
22,11,4,2020,Electronics,Mobile,565
22,11,4,2020,Music,Pop,10
22,11,4,2020,Ebooks,Self Help,19
22,11,4,2020,Ebooks,Self Help,19
22,11,4,2020,Electronics,Tablet,998
22,11,4,2020,Music,Pop,15
22,11,4,2020,Music,Classical,10
22,11,4,2020,Electronics,Tablet,1458
22,11,4,2020,Music,Pop,13
23,11,4,2020,Electronics,Laptop,982
23,11,4,2020,Electronics,Mobile,885
23,11,4,2020,Ebooks,Fiction,37
23,11,4,2020,Electronics,Tablet,616
23,11,4,2020,Music,Pop,11
23,11,4,2020,Ebooks,Fiction,38
23,11,4,2020,Ebooks,Fiction,30
23,11,4,2020,Electronics,Laptop,544
23,11,4,2020,Electronics,Tablet,1090
23,11,4,2020,Music,Classical,11
23,11,4,2020,Ebooks,Technical,10
23,11,4,2020,Electronics,Mobile,1319
23,11,4,2020,Electronics,Tablet,1067
23,11,4,2020,Electronics,Mobile,676
23,11,4,2020,Electronics,Laptop,1160
23,11,4,2020,Electronics,Mobile,881
23,11,4,2020,Electronics,Mobile,908
23,11,4,2020,Electronics,Laptop,603
23,11,4,2020,Ebooks,Self Help,10
23,11,4,2020,Music,Classical,12
23,11,4,2020,Ebooks,Technical,27
23,11,4,2020,Ebooks,Self Help,18
23,11,4,2020,Electronics,Tablet,1455
23,11,4,2020,Music,Pop,12
23,11,4,2020,Ebooks,Fiction,35
23,11,4,2020,Electronics,Tablet,528
23,11,4,2020,Ebooks,Technical,11
23,11,4,2020,Ebooks,Self Help,7
23,11,4,2020,Ebooks,Self Help,10
23,11,4,2020,Music,Classical,10
23,11,4,2020,Ebooks,Fiction,15
23,11,4,2020,Music,Pop,15
23,11,4,2020,Music,Classical,10
23,11,4,2020,Ebooks,Technical,43
23,11,4,2020,Ebooks,Self Help,10
23,11,4,2020,Ebooks,Fiction,15
23,11,4,2020,Electronics,Tablet,879
23,11,4,2020,Music,Pop,14
23,11,4,2020,Electronics,Mobile,1009
23,11,4,2020,Electronics,Tablet,1426
23,11,4,2020,Electronics,Tablet,1396
23,11,4,2020,Electronics,Tablet,513
23,11,4,2020,Music,Classical,9
23,11,4,2020,Music,Pop,12
23,11,4,2020,Electronics,Laptop,904
23,11,4,2020,Ebooks,Fiction,13
23,11,4,2020,Ebooks,Fiction,35
23,11,4,2020,Electronics,Laptop,1267
23,11,4,2020,Music,Pop,13
23,11,4,2020,Electronics,Mobile,1182
23,11,4,2020,Music,Pop,15
23,11,4,2020,Ebooks,Technical,36
23,11,4,2020,Electronics,Laptop,865
23,11,4,2020,Music,Classical,12
23,11,4,2020,Ebooks,Fiction,39
23,11,4,2020,Electronics,Laptop,1184
23,11,4,2020,Ebooks,Technical,11
23,11,4,2020,Electronics,Mobile,768
23,11,4,2020,Music,Pop,9
23,11,4,2020,Ebooks,Fiction,18
23,11,4,2020,Music,Classical,10
23,11,4,2020,Music,Classical,15
23,11,4,2020,Electronics,Tablet,1242
23,11,4,2020,Music,Classical,9
23,11,4,2020,Music,Pop,13
23,11,4,2020,Music,Classical,10
23,11,4,2020,Electronics,Laptop,574
23,11,4,2020,Electronics,Mobile,574
23,11,4,2020,Music,Pop,9
23,11,4,2020,Ebooks,Technical,33
23,11,4,2020,Ebooks,Fiction,39
23,11,4,2020,Music,Pop,12
23,11,4,2020,Electronics,Mobile,850
23,11,4,2020,Ebooks,Technical,45
23,11,4,2020,Ebooks,Self Help,35
23,11,4,2020,Music,Pop,13
23,11,4,2020,Ebooks,Self Help,39
23,11,4,2020,Ebooks,Self Help,16
23,11,4,2020,Music,Pop,12
23,11,4,2020,Electronics,Laptop,1124
23,11,4,2020,Ebooks,Fiction,13
23,11,4,2020,Ebooks,Technical,44
23,11,4,2020,Ebooks,Self Help,21
23,11,4,2020,Electronics,Laptop,919
23,11,4,2020,Ebooks,Fiction,17
23,11,4,2020,Electronics,Tablet,567
23,11,4,2020,Music,Classical,15
23,11,4,2020,Music,Pop,14
23,11,4,2020,Music,Classical,9
23,11,4,2020,Music,Classical,15
23,11,4,2020,Ebooks,Self Help,35
23,11,4,2020,Music,Pop,11
23,11,4,2020,Electronics,Tablet,1306
23,11,4,2020,Ebooks,Technical,19
23,11,4,2020,Music,Pop,12
23,11,4,2020,Music,Pop,11
23,11,4,2020,Ebooks,Technical,15
23,11,4,2020,Electronics,Tablet,1365
23,11,4,2020,Electronics,Tablet,1120
23,11,4,2020,Music,Pop,11
23,11,4,2020,Electronics,Tablet,602
23,11,4,2020,Ebooks,Self Help,10
23,11,4,2020,Electronics,Mobile,949
23,11,4,2020,Music,Classical,10
23,11,4,2020,Ebooks,Technical,15
23,11,4,2020,Electronics,Laptop,642
23,11,4,2020,Electronics,Tablet,630
23,11,4,2020,Electronics,Laptop,1285
23,11,4,2020,Music,Classical,9
23,11,4,2020,Electronics,Tablet,1204
23,11,4,2020,Electronics,Mobile,583
23,11,4,2020,Electronics,Laptop,1140
23,11,4,2020,Electronics,Mobile,749
23,11,4,2020,Ebooks,Self Help,33
23,11,4,2020,Ebooks,Self Help,26
23,11,4,2020,Ebooks,Technical,45
23,11,4,2020,Music,Pop,13
23,11,4,2020,Ebooks,Self Help,11
23,11,4,2020,Electronics,Tablet,1134
23,11,4,2020,Music,Pop,12
23,11,4,2020,Music,Classical,13
23,11,4,2020,Ebooks,Fiction,44
23,11,4,2020,Electronics,Mobile,1167
23,11,4,2020,Music,Classical,13
23,11,4,2020,Music,Classical,14
23,11,4,2020,Ebooks,Fiction,16
23,11,4,2020,Electronics,Mobile,1032
23,11,4,2020,Music,Pop,13
23,11,4,2020,Music,Pop,10
23,11,4,2020,Ebooks,Fiction,21
23,11,4,2020,Music,Classical,15
23,11,4,2020,Ebooks,Self Help,42
23,11,4,2020,Electronics,Mobile,562
23,11,4,2020,Ebooks,Technical,12
23,11,4,2020,Electronics,Mobile,1468
23,11,4,2020,Ebooks,Fiction,29
23,11,4,2020,Ebooks,Self Help,36
23,11,4,2020,Ebooks,Self Help,24
23,11,4,2020,Music,Classical,12
23,11,4,2020,Ebooks,Self Help,15
23,11,4,2020,Electronics,Tablet,1191
23,11,4,2020,Music,Classical,9
23,11,4,2020,Ebooks,Fiction,43
23,11,4,2020,Electronics,Mobile,741
23,11,4,2020,Ebooks,Fiction,11
23,11,4,2020,Music,Classical,14
23,11,4,2020,Ebooks,Fiction,16
23,11,4,2020,Music,Classical,11
23,11,4,2020,Music,Classical,10
23,11,4,2020,Ebooks,Fiction,11
23,11,4,2020,Music,Classical,10
23,11,4,2020,Ebooks,Fiction,13
23,11,4,2020,Ebooks,Fiction,19
23,11,4,2020,Ebooks,Fiction,37
23,11,4,2020,Electronics,Laptop,568
23,11,4,2020,Music,Pop,11
23,11,4,2020,Electronics,Mobile,830
23,11,4,2020,Electronics,Tablet,703
23,11,4,2020,Music,Classical,12
23,11,4,2020,Music,Pop,10
23,11,4,2020,Music,Pop,14
23,11,4,2020,Electronics,Tablet,1474
23,11,4,2020,Electronics,Mobile,695
23,11,4,2020,Ebooks,Self Help,19
23,11,4,2020,Electronics,Tablet,516
23,11,4,2020,Music,Classical,13
23,11,4,2020,Electronics,Tablet,1196
23,11,4,2020,Ebooks,Technical,41
23,11,4,2020,Music,Pop,10
23,11,4,2020,Ebooks,Technical,18
23,11,4,2020,Ebooks,Technical,16
23,11,4,2020,Ebooks,Self Help,44
23,11,4,2020,Electronics,Mobile,531
23,11,4,2020,Music,Pop,10
23,11,4,2020,Music,Classical,12
23,11,4,2020,Music,Classical,9
23,11,4,2020,Ebooks,Fiction,23
23,11,4,2020,Electronics,Mobile,525
23,11,4,2020,Ebooks,Technical,40
23,11,4,2020,Music,Classical,9
23,11,4,2020,Music,Pop,15
23,11,4,2020,Electronics,Tablet,783
24,11,4,2020,Electronics,Laptop,1361
24,11,4,2020,Ebooks,Technical,8
24,11,4,2020,Electronics,Mobile,951
24,11,4,2020,Electronics,Tablet,614
24,11,4,2020,Electronics,Mobile,1129
24,11,4,2020,Ebooks,Fiction,43
24,11,4,2020,Electronics,Mobile,1327
24,11,4,2020,Ebooks,Technical,25
24,11,4,2020,Electronics,Laptop,640
24,11,4,2020,Ebooks,Self Help,45
24,11,4,2020,Electronics,Tablet,772
24,11,4,2020,Ebooks,Self Help,44
24,11,4,2020,Electronics,Laptop,1175
24,11,4,2020,Electronics,Laptop,1376
24,11,4,2020,Electronics,Mobile,1254
24,11,4,2020,Electronics,Laptop,706
24,11,4,2020,Electronics,Tablet,1446
24,11,4,2020,Ebooks,Fiction,44
24,11,4,2020,Electronics,Tablet,1498
24,11,4,2020,Ebooks,Fiction,23
24,11,4,2020,Music,Classical,13
24,11,4,2020,Ebooks,Self Help,19
24,11,4,2020,Electronics,Laptop,1061
24,11,4,2020,Ebooks,Self Help,29
24,11,4,2020,Electronics,Tablet,1065
24,11,4,2020,Ebooks,Self Help,10
24,11,4,2020,Electronics,Tablet,801
24,11,4,2020,Music,Classical,9
24,11,4,2020,Electronics,Tablet,1372
24,11,4,2020,Ebooks,Fiction,39
24,11,4,2020,Ebooks,Self Help,32
24,11,4,2020,Electronics,Mobile,1342
24,11,4,2020,Electronics,Mobile,1308
24,11,4,2020,Electronics,Laptop,1209
24,11,4,2020,Ebooks,Fiction,29
24,11,4,2020,Ebooks,Self Help,42
24,11,4,2020,Electronics,Mobile,1428
24,11,4,2020,Ebooks,Self Help,14
24,11,4,2020,Music,Classical,12
24,11,4,2020,Electronics,Laptop,582
24,11,4,2020,Music,Pop,13
24,11,4,2020,Music,Classical,11
24,11,4,2020,Ebooks,Self Help,34
24,11,4,2020,Electronics,Tablet,1323
24,11,4,2020,Electronics,Laptop,887
24,11,4,2020,Ebooks,Fiction,9
24,11,4,2020,Music,Pop,13
24,11,4,2020,Ebooks,Fiction,30
24,11,4,2020,Music,Pop,14
24,11,4,2020,Music,Pop,14
24,11,4,2020,Ebooks,Self Help,7
24,11,4,2020,Ebooks,Self Help,34
24,11,4,2020,Ebooks,Fiction,30
24,11,4,2020,Music,Classical,9
24,11,4,2020,Electronics,Mobile,1212
24,11,4,2020,Ebooks,Technical,19
24,11,4,2020,Electronics,Laptop,690
24,11,4,2020,Music,Pop,14
24,11,4,2020,Music,Classical,12
24,11,4,2020,Music,Pop,14
24,11,4,2020,Ebooks,Technical,25
24,11,4,2020,Ebooks,Technical,17
24,11,4,2020,Ebooks,Technical,20
24,11,4,2020,Ebooks,Fiction,16
24,11,4,2020,Music,Pop,12
24,11,4,2020,Electronics,Tablet,1451
24,11,4,2020,Ebooks,Self Help,39
24,11,4,2020,Electronics,Tablet,656
24,11,4,2020,Music,Classical,10
24,11,4,2020,Music,Classical,13
24,11,4,2020,Electronics,Laptop,1005
24,11,4,2020,Electronics,Mobile,719
24,11,4,2020,Electronics,Laptop,1046
24,11,4,2020,Ebooks,Self Help,24
24,11,4,2020,Ebooks,Self Help,19
24,11,4,2020,Electronics,Laptop,1071
24,11,4,2020,Music,Classical,12
24,11,4,2020,Ebooks,Technical,25
24,11,4,2020,Music,Classical,14
24,11,4,2020,Music,Pop,15
24,11,4,2020,Music,Classical,14
24,11,4,2020,Electronics,Mobile,584
24,11,4,2020,Ebooks,Self Help,16
24,11,4,2020,Ebooks,Technical,20
24,11,4,2020,Music,Pop,9
24,11,4,2020,Electronics,Tablet,661
24,11,4,2020,Music,Classical,15
24,11,4,2020,Music,Pop,12
24,11,4,2020,Ebooks,Self Help,21
24,11,4,2020,Electronics,Tablet,932
24,11,4,2020,Electronics,Tablet,514
24,11,4,2020,Ebooks,Fiction,30
24,11,4,2020,Ebooks,Technical,21
24,11,4,2020,Ebooks,Self Help,29
24,11,4,2020,Electronics,Mobile,716
24,11,4,2020,Ebooks,Self Help,42
24,11,4,2020,Ebooks,Self Help,26
24,11,4,2020,Electronics,Laptop,1313
24,11,4,2020,Ebooks,Fiction,23
24,11,4,2020,Music,Classical,10
24,11,4,2020,Electronics,Laptop,845
24,11,4,2020,Music,Classical,15
24,11,4,2020,Ebooks,Self Help,26
24,11,4,2020,Music,Classical,14
24,11,4,2020,Electronics,Mobile,752
24,11,4,2020,Music,Pop,12
24,11,4,2020,Electronics,Tablet,1216
24,11,4,2020,Electronics,Mobile,710
24,11,4,2020,Music,Pop,13
24,11,4,2020,Electronics,Mobile,1162
24,11,4,2020,Music,Classical,10
24,11,4,2020,Music,Classical,15
24,11,4,2020,Ebooks,Self Help,21
24,11,4,2020,Electronics,Mobile,729
24,11,4,2020,Music,Classical,10
24,11,4,2020,Electronics,Laptop,1196
24,11,4,2020,Ebooks,Technical,13
24,11,4,2020,Music,Classical,12
24,11,4,2020,Music,Pop,14
24,11,4,2020,Music,Classical,11
24,11,4,2020,Ebooks,Fiction,34
24,11,4,2020,Ebooks,Fiction,10
24,11,4,2020,Music,Pop,13
24,11,4,2020,Music,Classical,14
24,11,4,2020,Electronics,Tablet,537
24,11,4,2020,Music,Classical,11
24,11,4,2020,Electronics,Laptop,783
24,11,4,2020,Music,Pop,12
24,11,4,2020,Ebooks,Technical,29
24,11,4,2020,Electronics,Tablet,1216
24,11,4,2020,Electronics,Tablet,1427
24,11,4,2020,Music,Pop,11
24,11,4,2020,Ebooks,Technical,22
24,11,4,2020,Electronics,Mobile,1434
24,11,4,2020,Electronics,Tablet,765
24,11,4,2020,Electronics,Mobile,555
24,11,4,2020,Electronics,Mobile,681
24,11,4,2020,Music,Classical,12
24,11,4,2020,Ebooks,Technical,18
24,11,4,2020,Ebooks,Fiction,16
24,11,4,2020,Music,Classical,11
24,11,4,2020,Ebooks,Technical,39
24,11,4,2020,Ebooks,Self Help,30
24,11,4,2020,Ebooks,Technical,14
24,11,4,2020,Electronics,Tablet,634
24,11,4,2020,Ebooks,Self Help,39
24,11,4,2020,Electronics,Tablet,918
24,11,4,2020,Electronics,Laptop,1103
24,11,4,2020,Music,Pop,14
24,11,4,2020,Electronics,Tablet,1157
24,11,4,2020,Ebooks,Self Help,28
24,11,4,2020,Electronics,Laptop,917
24,11,4,2020,Music,Classical,14
24,11,4,2020,Ebooks,Technical,19
24,11,4,2020,Ebooks,Technical,36
24,11,4,2020,Music,Classical,9
24,11,4,2020,Electronics,Tablet,1026
24,11,4,2020,Electronics,Laptop,1254
24,11,4,2020,Music,Pop,15
24,11,4,2020,Ebooks,Self Help,16
24,11,4,2020,Ebooks,Technical,10
24,11,4,2020,Ebooks,Fiction,18
24,11,4,2020,Music,Classical,14
24,11,4,2020,Electronics,Tablet,891
24,11,4,2020,Music,Classical,12
24,11,4,2020,Ebooks,Self Help,26
24,11,4,2020,Music,Classical,15
24,11,4,2020,Music,Classical,9
24,11,4,2020,Electronics,Mobile,1095
24,11,4,2020,Music,Pop,12
24,11,4,2020,Music,Pop,13
24,11,4,2020,Electronics,Tablet,802
24,11,4,2020,Ebooks,Technical,29
24,11,4,2020,Ebooks,Self Help,11
24,11,4,2020,Ebooks,Fiction,38
24,11,4,2020,Music,Pop,13
24,11,4,2020,Electronics,Tablet,848
24,11,4,2020,Electronics,Mobile,1291
24,11,4,2020,Electronics,Tablet,979
24,11,4,2020,Ebooks,Self Help,43
24,11,4,2020,Ebooks,Self Help,30
24,11,4,2020,Music,Pop,14
24,11,4,2020,Ebooks,Fiction,36
24,11,4,2020,Electronics,Laptop,1103
24,11,4,2020,Ebooks,Self Help,12
24,11,4,2020,Music,Classical,11
24,11,4,2020,Music,Pop,14
25,11,4,2020,Music,Classical,12
25,11,4,2020,Music,Pop,14
25,11,4,2020,Ebooks,Fiction,32
25,11,4,2020,Electronics,Tablet,534
25,11,4,2020,Music,Classical,10
25,11,4,2020,Electronics,Laptop,1308
25,11,4,2020,Ebooks,Technical,30
25,11,4,2020,Electronics,Laptop,566
25,11,4,2020,Music,Classical,12
25,11,4,2020,Music,Classical,13
25,11,4,2020,Electronics,Laptop,1081
25,11,4,2020,Electronics,Laptop,664
25,11,4,2020,Music,Pop,11
25,11,4,2020,Music,Pop,11
25,11,4,2020,Music,Pop,12
25,11,4,2020,Music,Pop,13
25,11,4,2020,Ebooks,Fiction,32
25,11,4,2020,Ebooks,Technical,29
25,11,4,2020,Music,Pop,11
25,11,4,2020,Ebooks,Self Help,18
25,11,4,2020,Music,Pop,12
25,11,4,2020,Electronics,Laptop,920
25,11,4,2020,Ebooks,Self Help,9
25,11,4,2020,Ebooks,Technical,23
25,11,4,2020,Music,Classical,10
25,11,4,2020,Electronics,Mobile,1090
25,11,4,2020,Electronics,Tablet,547
25,11,4,2020,Music,Pop,11
25,11,4,2020,Electronics,Laptop,1376
25,11,4,2020,Music,Classical,14
25,11,4,2020,Electronics,Tablet,1135
25,11,4,2020,Electronics,Laptop,917
25,11,4,2020,Electronics,Tablet,970
25,11,4,2020,Ebooks,Technical,13
25,11,4,2020,Ebooks,Self Help,9
25,11,4,2020,Ebooks,Self Help,27
25,11,4,2020,Electronics,Mobile,1032
25,11,4,2020,Electronics,Mobile,1009
25,11,4,2020,Music,Pop,9
25,11,4,2020,Electronics,Tablet,810
25,11,4,2020,Ebooks,Technical,35
25,11,4,2020,Music,Pop,13
25,11,4,2020,Electronics,Mobile,729
25,11,4,2020,Ebooks,Technical,39
25,11,4,2020,Music,Classical,11
25,11,4,2020,Music,Classical,12
25,11,4,2020,Music,Pop,12
25,11,4,2020,Ebooks,Fiction,36
25,11,4,2020,Ebooks,Self Help,26
25,11,4,2020,Electronics,Tablet,852
25,11,4,2020,Ebooks,Fiction,34
